DATE_RESERVATION;PLAGE_HORAIRE;STATUT;STRUCTURE;NOM_COMPLET;FONCTION;DATE_CREATION;PONT_SITE
2022-02-28;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT;2022-02-25 14:21:10;CIPEXI STATION
2022-02-28;JOUR;VALIDE;GMCI;2022-02-28;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-25 14:23:48;GMCI GARE DU MALI
2022-02-28;JOUR;EXPIRE;GMCI;2022-02-28;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-25 14:23:52;GMCI GESTOCI
2022-02-28;JOUR;REJETE;GMCI;2022-02-28;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-25 14:23:56;GMCI HINO
2022-02-28;JOUR;VALIDE;logtrans;2022-02-28;PESEUR;2022-02-25 15:29:54;LOGTRANS
2022-02-28;JOUR;VALIDE;MANTRA;2022-02-28;AGENT LOGISTICS;2022-02-25 15:33:09;YIRIMA
2022-02-28;JOUR;REJETE;SUTEC;2022-02-28;ASSISTANTE DOT;2022-02-25 15:53:36;SUTEC EX DAFCI
2022-02-28;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-25 18:25:39;GMCI HINO
2022-02-28;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-25 18:26:21;SUTEC EX DAFCI
2022-02-28;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-28;CHEF DE SERVICE METROLOGIE;2022-01-04 11:21:20;CCI-CI PONT N2
2022-02-28;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-28;RESPONSABLE PESEUR;2022-01-07 16:15:15;R et R
2022-02-28;NUIT;VALIDE;CARGILL COCOA;2022-02-28;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:37:18;CARGILL COCOA YOP
2022-02-28;NUIT;VALIDE;SEAFEM;2022-02-28;DIRECTEUR GENERAL;2022-02-18 16:29:42;SEAFEM
2022-02-28;NUIT;VALIDE;EOLIS;2022-02-28;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:39:29;EOLIS PONT
2022-02-28;NUIT;VALIDE;ZAMACOM;2022-02-28;RESPONSABLE TRANSIT ;2022-02-21 14:18:11;ZAMACOM PONT 1
2022-02-28;NUIT;VALIDE;APM TERMINAL;2022-02-28;RESPONSABLE PONT BASCULE;2022-02-24 11:59:00;APM TERMINAL
2022-02-28;NUIT;VALIDE;MANTRA;2022-02-28;AGENT LOGISTICS;2022-02-25 16:17:54;MANTRA
2022-02-28;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT;2022-02-28 07:03:58;T6
2022-02-28;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT;2022-02-28 07:04:07;VRIDI 3 PONT 1
2022-02-28;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT;2022-02-28 07:04:17;VRIDI 3 PONT 2
2022-02-28;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT ADMINISTRATIF;2022-02-28 12:40:01;VRIDI 2 STATION VRAC
2022-02-28;NUIT;VALIDE;SACO;2022-02-28;CONTAINER FLEET MANAGEMENT LEAD;2022-02-28 13:15:24;SACO ABIDJAN
2022-02-28;NUIT;VALIDE;coic sa;2022-02-28;GESTIONNAIRE DE STOCKS;2022-02-28 14:09:28;COIC
2022-02-28;NUIT;VALIDE;logtrans;2022-02-28;PESEUR;2022-02-28 14:32:33;LOGTRANS
2022-02-28;NUIT;VALIDE;DUVICK;2022-02-28;RESPONSABLES / VICE ;2022-02-28 14:33:04;DUVICK
2022-02-28;NUIT;ANNULE;DUVICK;2022-02-28;RESPONSABLES / VICE ;2022-02-28 14:33:05;DUVICK
2022-02-28;NUIT;VALIDE;;2022-02-28;RESPONSABLE LOGISTIQUE;2022-02-28 14:33:20;STNC
2022-02-28;NUIT;VALIDE;MEDLOG;2022-02-28;responsable pont bascule;2022-02-28 14:50:51;MEDLOG
2022-02-28;NUIT;VALIDE;FARLIN COMMODITIES;2022-02-28;PESSE;2022-02-28 15:21:54;FARLIN
2022-02-28;NUIT;VALIDE;MOVIS;2022-02-28;RESPONSABLE PT BASCULE;2022-02-28 15:37:40;CFS 4 VRIDI
